step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
153,PAYMENT,4474.24,C61894582,21426.07,16951.83,M35074182,24810.16,29284.4,0
338,CASH_OUT,4622.31,C79696025,17958.34,13336.03,M21087928,36354.07,40976.38,0
706,CASH_IN,403.85,C90859912,50158.76,50562.61,M34220459,27273.72,26869.87,0
163,CASH_OUT,409.54,C98707076,15191.54,14782.0,M69849800,30131.08,30540.62,0
720,PAYMENT,2136.32,C69580374,19713.67,17577.35,M15684813,36340.72,38477.04,0
681,TRANSFER,3078.11,C68376726,16805.88,13727.77,M17698469,3752.06,6830.17,0
161,CASH_OUT,1822.92,C31473054,49462.39,47639.47,M29163535,42433.47,44256.39,0
580,DEBIT,3393.66,C68810561,5133.61,1739.95,M19023909,11799.77,8406.11,0
398,PAYMENT,3229.36,C58607028,22372.08,19142.72,M86134287,1619.27,4848.63,0
277,TRANSFER,2255.11,C59790013,20855.78,18600.67,M20319387,28696.09,30951.2,0
504,TRANSFER,1996.19,C97182566,15930.68,13934.49,M25226815,1295.67,3291.86,0
392,PAYMENT,938.38,C79490594,20287.75,19349.37,M85386435,5888.05,6826.43,0
135,PAYMENT,3877.07,C69897763,14605.59,10728.52,M92124765,14278.84,18155.91,0
195,TRANSFER,2461.09,C26460116,9247.51,6786.42,M19939096,22602.13,25063.22,0
401,DEBIT,4494.41,C69741812,54357.53,49863.12,M52894344,33391.99,28897.58,0
640,CASH_IN,3550.61,C83819367,30659.18,34209.79,M50259503,42568.1,39017.49,0
33,CASH_OUT,4637.35,C95590648,13341.9,8704.55,M58518659,25437.79,30075.14,0
688,PAYMENT,615.6,C36975128,40218.88,39603.28,M41774192,39518.65,40134.25,0
460,PAYMENT,141.16,C84359498,28755.03,28613.87,M72734149,40183.09,40324.25,0
470,CASH_IN,2762.72,C92134318,46975.04,49737.76,M18824561,15464.54,12701.82,0
375,CASH_IN,4997.98,C74245343,31282.76,36280.74,M64953237,41166.97,36168.99,0
22,CASH_IN,378.02,C52550733,32494.95,32872.97,M70394554,23291.66,22913.64,0
670,CASH_OUT,650.39,C83994695,32640.09,31989.7,M34422678,38389.08,39039.47,0
38,PAYMENT,653.87,C77493234,46189.48,45535.61,M17437386,41569.54,42223.41,0
230,DEBIT,2595.33,C50818905,10828.18,8232.85,M53306792,46736.89,44141.56,0
365,TRANSFER,4737.94,C79645282,49484.24,44746.3,M20584397,12530.27,17268.21,0
563,PAYMENT,3178.93,C83932683,16901.48,13722.55,M93889081,15141.23,18320.16,0
438,CASH_OUT,2517.84,C32633927,32108.26,29590.42,M87933054,7709.71,10227.55,0
283,PAYMENT,3297.08,C91220369,20178.06,16880.98,M85647532,2059.72,5356.8,0
27,PAYMENT,4320.27,C20901547,6593.36,2273.09,M96094462,38551.12,42871.39,0
226,TRANSFER,1061.93,C86790955,21891.27,20829.34,M95763946,1514.29,2576.22,0
277,TRANSFER,2732.43,C96155337,50564.94,47832.51,M74819756,12243.9,14976.33,0
609,DEBIT,4038.67,C64504816,18910.36,14871.69,M19794273,34430.68,30392.01,0
284,PAYMENT,798.82,C65783806,25011.38,24212.56,M37383505,17009.63,17808.45,0
481,PAYMENT,726.91,C52857920,37436.9,36709.99,M56354851,48768.71,49495.62,0
453,PAYMENT,662.52,C59733063,26411.53,25749.01,M24251766,15955.79,16618.31,0
659,PAYMENT,2337.7,C45899440,24817.5,22479.8,M28908276,4840.58,7178.28,0
516,PAYMENT,1458.16,C61559717,44666.35,43208.19,M66121095,12413.51,13871.67,0
547,CASH_OUT,806.9,C53947691,47494.48,46687.58,M51971886,9491.71,10298.61,0
192,TRANSFER,4979.89,C72654864,29917.88,24937.99,M51411602,24868.51,29848.4,0
49,CASH_OUT,1972.28,C71368457,50306.61,48334.33,M38876195,29167.21,31139.49,0
512,CASH_IN,252.8,C47763008,24997.51,25250.31,M97813295,33626.03,33373.23,0
17,CASH_OUT,50.81,C24428014,21597.2,21546.39,M45496951,36375.4,36426.21,0
172,PAYMENT,3821.65,C59115280,6083.77,2262.12,M16866268,28514.08,32335.73,0
220,PAYMENT,981.33,C84252324,15411.41,14430.08,M61854861,25212.78,26194.11,0
158,DEBIT,3824.38,C47543473,45089.95,41265.57,M93650068,34019.93,30195.55,0
477,TRANSFER,4875.66,C62868861,23535.58,18659.92,M55511258,27891.59,32767.25,0
46,DEBIT,1834.38,C29363237,11787.27,9952.89,M78333267,20069.35,18234.97,0
373,DEBIT,210.87,C15222944,7062.69,6851.82,M54699966,40198.29,39987.42,0
518,CASH_IN,2601.47,C29990477,32914.5,35515.97,M79190008,6989.05,4387.58,0
99,CASH_IN,4657.53,C52752377,12782.63,17440.16,M92745294,36965.97,32308.44,0
37,TRANSFER,1688.5,C78412668,28305.49,26616.99,M85554415,14989.53,16678.03,0
280,PAYMENT,4080.59,C59440148,20642.57,16561.98,M24710878,48994.9,53075.49,0
349,CASH_IN,2922.67,C94457912,4255.03,7177.7,M73698420,13276.52,10353.85,0
497,TRANSFER,4860.56,C87641510,33742.28,28881.72,M16892773,29176.16,34036.72,0
302,PAYMENT,860.86,C94426338,36920.0,36059.14,M61028283,7388.79,8249.65,0
181,CASH_OUT,167.54,C24749927,9706.76,9539.22,M69195194,15684.62,15852.16,0
607,TRANSFER,3455.6,C65079923,28546.58,25090.98,M92071195,46026.05,49481.65,0
99,DEBIT,4365.36,C18359252,39654.12,35288.76,M79616482,10367.09,6001.73,0
700,CASH_OUT,3314.51,C80528349,22155.75,18841.24,M33244151,22983.18,26297.69,0
116,PAYMENT,2670.3,C83319550,20384.65,17714.35,M96343485,40182.63,42852.93,0
191,CASH_IN,1329.17,C74985553,10942.38,12271.55,M43087238,13950.32,12621.15,0
253,DEBIT,1499.51,C49945150,40058.22,38558.71,M37820354,34512.0,33012.49,0
161,CASH_OUT,2404.22,C85227370,49089.24,46685.02,M46702849,14389.47,16793.69,0
256,PAYMENT,2871.65,C82905845,21856.36,18984.71,M62953249,40918.87,43790.52,0
323,PAYMENT,4773.5,C29659692,19296.13,14522.63,M48605090,47765.69,52539.19,0
128,CASH_OUT,4620.81,C98043078,17443.01,12822.2,M74300930,10699.34,15320.15,0
18,PAYMENT,4141.48,C46390817,50792.68,46651.2,M46456416,6863.65,11005.13,0
735,PAYMENT,3082.23,C88763056,15046.33,11964.1,M16813620,33491.7,36573.93,0
566,CASH_OUT,3193.34,C17045237,8203.24,5009.9,M54331259,35867.9,39061.24,0
570,TRANSFER,3856.12,C10695441,52082.06,48225.94,M31198492,20345.37,24201.49,0
323,TRANSFER,4393.21,C74082055,36920.14,32526.93,M48553376,16058.39,20451.6,0
686,PAYMENT,3233.03,C22007214,35847.97,32614.94,M41168067,26757.61,29990.64,0
626,TRANSFER,4683.98,C33496796,25578.23,20894.25,M33593960,46696.13,51380.11,0
288,CASH_OUT,837841.17,C76489301,847156.75,9315.58,M48851599,43837.16,881678.33,1
663,PAYMENT,56.24,C86230551,30195.39,30139.15,M54968591,14228.08,14284.32,0
639,PAYMENT,4945.61,C82920556,31161.54,26215.93,M28012011,42552.99,47498.6,0
155,CASH_OUT,972.13,C25119192,17506.33,16534.2,M71594457,32414.27,33386.4,0
490,CASH_IN,3595.8,C11890348,40426.69,44022.49,M49597485,28389.06,24793.26,0
386,CASH_OUT,885.72,C95728324,45737.86,44852.14,M67405358,25764.03,26649.75,0
104,PAYMENT,442.82,C99826000,5212.08,4769.26,M28872606,23872.7,24315.52,0
393,PAYMENT,4679.77,C10916723,17719.03,13039.26,M41611127,22336.78,27016.55,0
246,DEBIT,1342.3,C54241559,16439.59,15097.29,M86890296,571.79,-770.51,0
176,PAYMENT,3271.88,C41715995,6378.1,3106.22,M25867870,23269.75,26541.63,0
39,CASH_OUT,3433.51,C51738753,37948.03,34514.52,M95726382,45806.52,49240.03,0
477,TRANSFER,3076.98,C39410942,50945.01,47868.03,M74180488,7659.28,10736.26,0
682,PAYMENT,3741.2,C91300905,22422.44,18681.24,M83717007,45639.84,49381.04,0
538,DEBIT,3789.18,C99133246,45069.36,41280.18,M43214247,34017.1,30227.92,0
408,CASH_OUT,3938.98,C80532309,26276.38,22337.4,M58557943,3905.14,7844.12,0
525,CASH_OUT,318.17,C83504237,45462.58,45144.41,M37133023,28635.08,28953.25,0
506,PAYMENT,757.76,C54039203,43482.06,42724.3,M69302835,5812.0,6569.76,0
36,PAYMENT,1034.95,C88268756,25476.35,24441.4,M78501420,22274.13,23309.08,0
685,TRANSFER,668.4,C65757342,23508.32,22839.92,M17749299,27939.86,28608.26,0
20,TRANSFER,1547.77,C12921981,21345.21,19797.44,M10404729,37290.22,38837.99,0
321,PAYMENT,2895.77,C16078694,24080.64,21184.87,M18557710,27058.18,29953.95,0
512,PAYMENT,310.68,C19263592,49617.54,49306.86,M73360324,1586.74,1897.42,0
400,PAYMENT,2050.25,C28176954,40341.63,38291.38,M96688655,48189.13,50239.38,0
654,CASH_IN,1878.56,C61335545,24305.42,26183.98,M60666702,18782.28,16903.72,0
471,CASH_OUT,3312.34,C82383656,9961.83,6649.49,M56676884,5931.66,9244.0,0
143,CASH_IN,4964.31,C62755436,31406.44,36370.75,M39888974,41741.08,36776.77,0
92,PAYMENT,3783.34,C50045602,26933.54,23150.2,M83074216,21206.4,24989.74,0
354,CASH_IN,1902.59,C40824989,14278.19,16180.78,M56460773,7756.07,5853.48,0
727,PAYMENT,950.52,C25145751,2561.39,1610.87,M98610233,20962.03,21912.55,0
51,TRANSFER,4419.95,C12099943,16453.26,12033.31,M19031632,5044.84,9464.79,0
665,DEBIT,177.55,C90233330,33778.73,33601.18,M16533225,12236.71,12059.16,0
698,PAYMENT,230.74,C68916591,11947.7,11716.96,M39161379,37719.29,37950.03,0
575,TRANSFER,709.28,C48824283,12417.36,11708.08,M87324220,15945.18,16654.46,0
190,PAYMENT,2993.61,C53038943,14838.81,11845.2,M29228089,49284.78,52278.39,0
125,PAYMENT,2611.04,C65507111,17636.09,15025.05,M18181595,27835.91,30446.95,0
150,CASH_OUT,3678.71,C33505978,34978.37,31299.66,M67337891,27792.53,31471.24,0
314,CASH_OUT,350970.68,C96344420,384537.81,33567.13,M80392240,15936.72,366907.4,1
570,CASH_OUT,754.6,C60527631,9948.55,9193.95,M82199509,23675.94,24430.54,0
342,TRANSFER,1510.67,C29374563,41799.48,40288.81,M17734153,28119.3,29629.97,0
305,CASH_OUT,2790.86,C27997624,22211.81,19420.95,M44224936,10166.84,12957.7,0
692,PAYMENT,3237.06,C70369365,45593.73,42356.67,M22410307,26781.78,30018.84,0
682,PAYMENT,4148.74,C16917129,17571.82,13423.08,M91197624,30146.1,34294.84,0
54,CASH_IN,4369.37,C35254849,44601.9,48971.27,M88864147,36215.26,31845.89,0
444,PAYMENT,2798.66,C74343201,13243.11,10444.45,M54689713,15159.4,17958.06,0
613,CASH_OUT,1066.92,C35504548,49170.8,48103.88,M25745913,37343.96,38410.88,0
264,PAYMENT,3774.11,C42560305,38555.42,34781.31,M37449289,19831.6,23605.71,0
53,CASH_OUT,1614.86,C47991562,20647.95,19033.09,M81625307,32436.07,34050.93,0
572,CASH_OUT,1804.63,C76743428,25104.83,23300.2,M73013937,38081.45,39886.08,0
620,PAYMENT,1607.96,C37263310,20143.21,18535.25,M65556767,2285.77,3893.73,0
5,PAYMENT,4321.78,C29585415,5132.78,811.0,M84264220,46737.91,51059.69,0
103,CASH_OUT,2093.71,C30456313,11903.3,9809.59,M40872577,18991.99,21085.7,0
196,PAYMENT,4168.48,C77015110,31700.61,27532.13,M55307111,12866.34,17034.82,0
350,PAYMENT,4109.74,C96126771,41089.44,36979.7,M71851421,8411.68,12521.42,0
47,CASH_OUT,854.64,C83356206,25270.46,24415.82,M82764376,49516.18,50370.82,0
656,PAYMENT,4786.61,C80322629,6477.8,1691.19,M19976458,47259.41,52046.02,0
269,DEBIT,3344.4,C10856822,23964.01,20619.61,M94651342,11571.67,8227.27,0
370,TRANSFER,55.62,C77878323,22856.1,22800.48,M18113477,30891.76,30947.38,0
636,PAYMENT,3337.11,C92747827,48974.68,45637.57,M98487646,24392.72,27729.83,0
106,CASH_OUT,556127.13,C11590610,556963.44,836.31,M46875077,26786.91,582914.04,1
670,TRANSFER,2516.06,C67790557,42824.44,40308.38,M34060788,5350.82,7866.88,0
659,PAYMENT,490.61,C29984682,12539.05,12048.44,M93185576,26322.8,26813.41,0
657,TRANSFER,1343.95,C63270536,5294.91,3950.96,M64496076,22949.89,24293.84,0
120,PAYMENT,1223.61,C40314047,16222.34,14998.73,M20820219,32686.79,33910.4,0
604,PAYMENT,4292.51,C14252622,8967.54,4675.03,M60903955,18858.48,23150.99,0
58,PAYMENT,2385.27,C95462880,2857.78,472.51,M33002714,4134.31,6519.58,0
346,PAYMENT,4228.2,C96557984,43447.02,39218.82,M85947990,48866.46,53094.66,0
741,PAYMENT,4869.46,C80888325,50827.07,45957.61,M40838737,10570.85,15440.31,0
474,CASH_OUT,4438.9,C73820568,17993.65,13554.75,M19978827,34221.44,38660.34,0
117,CASH_OUT,2719.72,C98329927,4364.81,1645.09,M52209421,782.9,3502.62,0
127,TRANSFER,729.52,C63458386,47173.27,46443.75,M50168264,8122.51,8852.03,0
393,CASH_OUT,4174.91,C62231715,38026.66,33851.75,M82553061,16586.49,20761.4,0
641,DEBIT,3780.49,C28783850,43305.39,39524.9,M20526386,25039.64,21259.15,0
58,TRANSFER,277.95,C68664992,11885.15,11607.2,M20202996,17029.64,17307.59,0
634,CASH_OUT,4774.74,C63244581,53220.77,48446.03,M53805532,1481.28,6256.02,0
513,PAYMENT,1373.9,C70471823,25904.07,24530.17,M57756170,27651.89,29025.79,0
96,DEBIT,1883.38,C34929311,35868.12,33984.74,M98673882,19003.64,17120.26,0
638,PAYMENT,3863.12,C49645162,43765.88,39902.76,M19865900,4101.9,7965.02,0
118,PAYMENT,779.56,C95080736,8493.4,7713.84,M62294176,15833.91,16613.47,0
560,CASH_OUT,35.92,C51374957,22272.71,22236.79,M46207439,5111.57,5147.49,0
601,PAYMENT,445.61,C67845091,22887.79,22442.18,M84455942,25622.04,26067.65,0
488,PAYMENT,525.43,C22028437,18221.14,17695.71,M22490873,29846.23,30371.66,0
237,TRANSFER,4319.95,C11656329,18912.32,14592.37,M62049575,38958.46,43278.41,0
272,TRANSFER,2802.09,C42580349,31400.11,28598.02,M32761034,34265.8,37067.89,0
189,CASH_OUT,1351.91,C46024950,26008.11,24656.2,M18491573,8360.37,9712.28,0
704,DEBIT,1387.05,C50232066,25598.62,24211.57,M20324210,18056.25,16669.2,0
447,PAYMENT,4721.67,C93890601,29511.79,24790.12,M92767884,9777.41,14499.08,0
581,PAYMENT,543.79,C50890504,882.16,338.37,M63108878,16610.86,17154.65,0
247,CASH_OUT,4022.34,C54230340,26033.49,22011.15,M67796330,40773.77,44796.11,0
76,PAYMENT,4298.95,C89778067,11105.17,6806.22,M53038948,30160.56,34459.51,0
154,CASH_OUT,2400.26,C33842070,50628.99,48228.73,M52833932,14572.41,16972.67,0
656,PAYMENT,3477.84,C75901885,51865.99,48388.15,M42537638,16294.31,19772.15,0
435,TRANSFER,3931.47,C58991556,9625.86,5694.39,M85678734,9990.0,13921.47,0
86,TRANSFER,907.84,C83833059,2253.65,1345.81,M71957885,47148.75,48056.59,0
697,TRANSFER,3990.45,C19282319,44938.73,40948.28,M64914054,33648.88,37639.33,0
285,TRANSFER,1521.13,C43914361,34454.28,32933.15,M66791272,39453.84,40974.97,0
220,TRANSFER,4953.6,C74321792,34065.8,29112.2,M81721578,25330.63,30284.23,0
69,PAYMENT,4602.76,C66143368,31785.02,27182.26,M58255231,35081.71,39684.47,0
47,PAYMENT,4063.36,C89701163,35972.38,31909.02,M21406082,5468.47,9531.83,0
94,PAYMENT,1248.67,C99213703,18999.11,17750.44,M96838849,30633.9,31882.57,0
453,TRANSFER,3228.71,C96804457,23209.6,19980.89,M54506155,48285.84,51514.55,0
204,PAYMENT,2157.97,C11415698,7088.3,4930.33,M39796480,25533.81,27691.78,0
218,TRANSFER,2906.79,C87206788,13958.38,11051.59,M60213478,19556.71,22463.5,0
474,PAYMENT,3863.99,C88999206,38385.86,34521.87,M30232642,17248.37,21112.36,0
432,CASH_OUT,113503.86,C65831276,159531.24,46027.38,M21523236,5803.47,119307.33,1
341,DEBIT,4703.97,C29015320,22120.4,17416.43,M56045630,22766.63,18062.66,0
551,PAYMENT,1042.27,C74817230,18457.28,17415.01,M23102741,21908.3,22950.57,0
612,PAYMENT,3486.85,C52803305,6845.57,3358.72,M15997257,40509.3,43996.15,0
289,PAYMENT,584.28,C56047142,32982.78,32398.5,M32059232,46496.12,47080.4,0
254,CASH_OUT,2584.81,C84076145,10591.6,8006.79,M85141654,21318.47,23903.28,0
734,TRANSFER,3990.8,C94524999,13213.39,9222.59,M95963619,32865.4,36856.2,0
357,PAYMENT,1983.96,C92424037,46138.83,44154.87,M70340936,29610.16,31594.12,0
23,CASH_OUT,3526.63,C37619925,17443.87,13917.24,M18397164,28867.4,32394.03,0
522,PAYMENT,3999.52,C82060023,13347.51,9347.99,M53752954,9853.71,13853.23,0
100,TRANSFER,3356.8,C75697427,29742.55,26385.75,M95779702,15670.21,19027.01,0
180,TRANSFER,1968.79,C25331969,19365.02,17396.23,M71453007,30868.13,32836.92,0
223,CASH_OUT,3532.88,C49922369,49467.01,45934.13,M89211057,4237.6,7770.48,0
659,PAYMENT,678.4,C25819123,12607.04,11928.64,M25696616,9152.23,9830.63,0
442,DEBIT,3470.25,C78561753,22893.41,19423.16,M90050918,6893.36,3423.11,0
608,CASH_OUT,936.91,C95295586,27805.87,26868.96,M96605343,46534.75,47471.66,0
325,PAYMENT,874.44,C32396311,25356.54,24482.1,M28830282,9354.93,10229.37,0
516,PAYMENT,4211.51,C93135800,6892.07,2680.56,M58189421,47592.1,51803.61,0
16,TRANSFER,983.69,C61532114,49175.14,48191.45,M77838742,32653.49,33637.18,0
336,DEBIT,2051.58,C75998330,22833.1,20781.52,M69572772,24434.98,22383.4,0
258,DEBIT,422.53,C14142053,40216.57,39794.04,M39598969,14604.5,14181.97,0
497,TRANSFER,2692.67,C32576626,41729.68,39037.01,M85920319,37125.91,39818.58,0
160,DEBIT,3831.94,C83782999,29372.24,25540.3,M86868379,5710.33,1878.39,0
475,PAYMENT,3877.81,C59239353,30979.98,27102.17,M15584869,38000.21,41878.02,0
664,PAYMENT,2212.42,C39332201,51701.21,49488.79,M23746101,36799.43,39011.85,0
690,CASH_IN,3271.82,C43223132,18157.27,21429.09,M14325890,22486.62,19214.8,0
675,CASH_OUT,4085.48,C68930964,47350.0,43264.52,M25755285,38781.58,42867.06,0
380,TRANSFER,4055.41,C88909809,38512.09,34456.68,M91907952,31638.53,35693.94,0
545,CASH_OUT,704.78,C37732020,41381.27,40676.49,M17966873,28503.72,29208.5,0
691,CASH_IN,2666.08,C90108882,29604.51,32270.59,M53440052,48950.01,46283.93,0
427,CASH_OUT,2867.95,C79043610,52142.37,49274.42,M22780905,6779.45,9647.4,0
613,DEBIT,3752.97,C65243509,49691.41,45938.44,M47221734,43352.38,39599.41,0
268,CASH_OUT,4331.73,C43511112,11643.9,7312.17,M53231088,41424.09,45755.82,0
577,PAYMENT,3809.75,C62707402,28282.69,24472.94,M87500742,31620.1,35429.85,0
417,DEBIT,3142.79,C60354777,25742.38,22599.59,M95044078,39729.93,36587.14,0
168,PAYMENT,3846.73,C64069715,29627.4,25780.67,M47342819,34735.18,38581.91,0
43,DEBIT,4387.81,C71028216,51900.51,47512.7,M53928023,29097.78,24709.97,0
556,TRANSFER,4237.36,C22501261,40783.96,36546.6,M71532017,31742.03,35979.39,0
285,CASH_OUT,4252.03,C81729237,24137.82,19885.79,M67665720,41242.38,45494.41,0
397,TRANSFER,1621.1,C48063218,18508.86,16887.76,M87568940,6529.71,8150.81,0
12,PAYMENT,4263.59,C56135950,48971.32,44707.73,M16497381,2297.15,6560.74,0
607,PAYMENT,3134.64,C71684020,3948.71,814.07,M31204188,22064.3,25198.94,0
302,CASH_IN,13.37,C67418250,10129.28,10142.65,M27705074,44107.39,44094.02,0
253,CASH_IN,1516.31,C46778269,6183.31,7699.62,M58376818,12519.46,11003.15,0
499,PAYMENT,1865.5,C97095388,10141.75,8276.25,M63196064,31280.21,33145.71,0
35,CASH_IN,3632.68,C41426254,25094.23,28726.91,M22240547,35184.9,31552.22,0
727,DEBIT,15.42,C73995913,3912.36,3896.94,M89682313,11309.54,11294.12,0
90,CASH_OUT,56.34,C56113741,40911.79,40855.45,M66682016,34701.55,34757.89,0
605,PAYMENT,2393.72,C40728728,21547.22,19153.5,M23747542,5160.08,7553.8,0
602,CASH_IN,1844.13,C50165370,8700.59,10544.72,M27870584,32078.81,30234.68,0
418,TRANSFER,351.37,C85603667,775.11,423.74,M97244236,8205.83,8557.2,0
115,DEBIT,1762.43,C38595818,33166.43,31404.0,M30317091,45994.71,44232.28,0
617,DEBIT,3084.22,C69375757,46082.35,42998.13,M21635070,44829.65,41745.43,0
196,DEBIT,708.67,C26529882,30187.37,29478.7,M61543890,17576.78,16868.11,0
501,CASH_OUT,3957.47,C43257324,17805.85,13848.38,M21307671,12408.35,16365.82,0
626,PAYMENT,3008.99,C91549765,17255.03,14246.04,M13600310,42394.61,45403.6,0
493,PAYMENT,3295.44,C50486688,13567.73,10272.29,M91460345,25476.13,28771.57,0
75,PAYMENT,3741.74,C49666982,36050.23,32308.49,M42123815,24744.39,28486.13,0
413,PAYMENT,572.59,C77052833,32476.71,31904.12,M19531069,26414.33,26986.92,0
376,TRANSFER,4934.54,C52476240,11533.68,6599.14,M86286724,21043.18,25977.72,0
420,CASH_OUT,872.12,C73218512,48594.77,47722.65,M19796799,834.47,1706.59,0
729,DEBIT,346.99,C45189912,11134.14,10787.15,M18115992,47434.0,47087.01,0
277,PAYMENT,1995.9,C48451741,33424.43,31428.53,M77249653,38355.5,40351.4,0
676,TRANSFER,2017.36,C95971459,28845.6,26828.24,M92684436,7634.02,9651.38,0
394,PAYMENT,427.15,C20606094,25992.38,25565.23,M37272705,48715.67,49142.82,0
457,PAYMENT,785.33,C53855682,20321.91,19536.58,M95133532,38161.21,38946.54,0
192,PAYMENT,3252.7,C96322745,6558.45,3305.75,M68718382,36497.92,39750.62,0
739,CASH_OUT,298.95,C21571285,46530.34,46231.39,M25567455,22668.59,22967.54,0
689,PAYMENT,3048.07,C51512209,36352.05,33303.98,M98322292,37032.91,40080.98,0
99,CASH_OUT,3542.42,C11523452,11734.05,8191.63,M56533974,26150.27,29692.69,0
548,PAYMENT,3917.11,C44795538,12265.26,8348.15,M27036337,37488.82,41405.93,0
96,DEBIT,4368.57,C25845304,42940.08,38571.51,M13940129,16750.55,12381.98,0
664,DEBIT,2152.33,C80310522,5345.93,3193.6,M87396877,31376.64,29224.31,0
663,CASH_IN,2485.78,C78555983,20491.97,22977.75,M77056519,42967.99,40482.21,0
190,DEBIT,842.74,C31113788,13598.54,12755.8,M23811663,44713.42,43870.68,0
736,CASH_IN,3373.86,C25479814,14794.08,18167.94,M78293320,128.43,-3245.43,0
37,DEBIT,4294.86,C11649277,16522.43,12227.57,M73319171,18198.82,13903.96,0
369,CASH_OUT,903.02,C14746418,28546.26,27643.24,M98007006,20968.47,21871.49,0
695,PAYMENT,1615.79,C65869014,47408.53,45792.74,M52940967,13562.9,15178.69,0
525,PAYMENT,398.66,C60037465,6368.71,5970.05,M17069536,8967.22,9365.88,0
279,PAYMENT,4023.65,C16164431,51727.62,47703.97,M19251149,43849.56,47873.21,0
217,CASH_OUT,3869.9,C51701149,20234.95,16365.05,M84234670,22837.31,26707.21,0
273,TRANSFER,1465.06,C50790016,38443.86,36978.8,M42559072,23196.33,24661.39,0
62,DEBIT,2962.54,C76217748,52851.9,49889.36,M36229153,36623.17,33660.63,0
596,CASH_IN,2737.33,C42900372,10265.65,13002.98,M65034115,1195.51,-1541.82,0
729,TRANSFER,3183.35,C11287794,50732.86,47549.51,M10196231,37946.46,41129.81,0
342,TRANSFER,3693.03,C51273379,8890.48,5197.45,M81110496,49155.79,52848.82,0
397,CASH_IN,2104.88,C18038980,50732.84,52837.72,M29109045,35582.62,33477.74,0
699,PAYMENT,474.2,C41067722,45338.57,44864.37,M79760901,20652.84,21127.04,0
19,CASH_OUT,2297.71,C21395409,31336.24,29038.53,M77837366,6675.69,8973.4,0
177,PAYMENT,4101.61,C20043577,33696.4,29594.79,M18359464,21749.14,25850.75,0
612,CASH_OUT,1191.49,C45029610,43737.18,42545.69,M62741214,35036.28,36227.77,0
396,PAYMENT,3679.41,C52688984,26317.3,22637.89,M41354768,3734.37,7413.78,0
445,DEBIT,1021.54,C88478184,6470.18,5448.64,M24181143,8218.75,7197.21,0
233,TRANSFER,2038.5,C81930575,19952.87,17914.37,M37868462,22595.85,24634.35,0
76,PAYMENT,2322.1,C26094525,6843.14,4521.04,M50831043,41319.33,43641.43,0
265,PAYMENT,3487.42,C15412975,14238.46,10751.04,M53995720,7416.19,10903.61,0
455,TRANSFER,4842.32,C63183031,30515.3,25672.98,M50109721,13008.34,17850.66,0
718,CASH_IN,4953.48,C14171767,52558.31,57511.79,M70693413,27797.69,22844.21,0
735,CASH_OUT,482.68,C23677772,40677.52,40194.84,M28762704,6072.66,6555.34,0
384,TRANSFER,3906.99,C39835008,10442.75,6535.76,M63765180,18611.99,22518.98,0
564,PAYMENT,3155.18,C96528158,7357.15,4201.97,M88667527,12941.03,16096.21,0
506,TRANSFER,118.78,C18653290,10006.3,9887.52,M96702893,22171.57,22290.35,0
367,CASH_OUT,4526.34,C54499873,10652.72,6126.38,M71873691,2531.89,7058.23,0
144,CASH_OUT,2171.45,C63015826,26977.77,24806.32,M61369075,34160.65,36332.1,0
69,PAYMENT,872.31,C38818707,46287.52,45415.21,M46907428,13992.73,14865.04,0
99,CASH_OUT,182.9,C93104469,31031.76,30848.86,M96876236,14755.26,14938.16,0
396,CASH_OUT,2757.94,C18184472,7144.02,4386.08,M61407440,6861.8,9619.74,0
